node_id,node_type,country,sector,commodity,total_import_usd,import_share_pct,vulnerability_score,hhi,top_source_country,top_source_share_pct,country_risk_fsi,country_risk_source,commodity_importance,commodity_imp_source,chokepoint_weight,chokepoint_source,lat,lon,global_trade_share_pct,representative_companies,n_companies,static_risk_score,score_methodology,risk_tier
TN_PHA_MAL,trade,Malaysia,Pharma,Pharma,59.5,0.28,0.001,0.074,Switzerland,14.27,0.4583,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2459,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_ISR,trade,Israel,Pharma,Pharma,115.94,0.55,0.0008,0.074,Switzerland,14.27,0.3675,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2186,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_NEP,trade,Nepal,Pharma,Pharma,99.1,0.47,0.0007,0.074,Switzerland,14.27,0.6683,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3088,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_RUS,trade,Russian Federation,Pharma,Pharma,102.48,0.49,0.0007,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2936,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_TAI,trade,"Taiwan, Province of China",Pharma,Pharma,96.09,0.46,0.0007,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2936,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_UKR,trade,Ukraine,Pharma,Pharma,18.12,0.09,0.0007,0.074,Switzerland,14.27,0.7992,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3481,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_HON,trade,Hong Kong,Pharma,Pharma,89.08,0.43,0.0006,0.074,Switzerland,14.27,0.5,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2583,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_NOR,trade,Norway,Pharma,Pharma,75.73,0.36,0.0005,0.074,Switzerland,14.27,0.1208,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1445,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_HUN,trade,Hungary,Pharma,Pharma,52.91,0.25,0.0004,0.074,Switzerland,14.27,0.4067,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2302,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_OMA,trade,Oman,Pharma,Pharma,54.31,0.26,0.0004,0.074,Switzerland,14.27,0.4058,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2299,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_FIN,trade,Finland,Pharma,Pharma,42.14,0.2,0.0003,0.074,Switzerland,14.27,0.1333,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1482,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_GRE,trade,Greece,Pharma,Pharma,37.19,0.18,0.0003,0.074,Switzerland,14.27,0.4592,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2459,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_NEW,trade,New Zealand,Pharma,Pharma,42.29,0.2,0.0003,0.074,Switzerland,14.27,0.1392,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1499,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_TUR,trade,Turkey,Pharma,Pharma,39.02,0.19,0.0003,0.074,Switzerland,14.27,0.6767,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3112,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_SRI,trade,Sri Lanka,Pharma,Pharma,24.66,0.12,0.0002,0.074,Switzerland,14.27,0.7525,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3339,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_UNI,trade,United Arab Emirates,Pharma,Pharma,30.06,0.14,0.0002,0.074,Switzerland,14.27,0.3083,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2006,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_BUL,trade,Bulgaria,Pharma,Pharma,17.56,0.08,0.0001,0.074,Switzerland,14.27,0.4317,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2376,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_CZE,trade,Czechia,Pharma,Pharma,13.94,0.07,0.0001,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_LAT,trade,Latvia,Pharma,Pharma,8.92,0.04,0.0001,0.074,Switzerland,14.27,0.3608,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2163,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_LIT,trade,Lithuania,Pharma,Pharma,8.59,0.04,0.0001,0.074,Switzerland,14.27,0.3283,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2066,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_PAK,trade,Pakistan,Pharma,Pharma,2.75,0.01,0.0001,0.074,Switzerland,14.27,0.7492,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3328,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_PHI,trade,Philippines,Pharma,Pharma,14.25,0.07,0.0001,0.074,Switzerland,14.27,0.6483,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3026,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_POL,trade,Poland,Pharma,Pharma,12.16,0.06,0.0001,0.074,Switzerland,14.27,0.3767,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2211,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_POR,trade,Portugal,Pharma,Pharma,11.17,0.05,0.0001,0.074,Switzerland,14.27,0.2142,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1723,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_SAU,trade,Saudi Arabia,Pharma,Pharma,1.24,0.01,0.0001,0.074,Switzerland,14.27,0.5442,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2713,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_SLO,trade,Slovenia,Pharma,Pharma,20.82,0.1,0.0001,0.074,Switzerland,14.27,0.2275,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1763,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_THA,trade,Thailand,Pharma,Pharma,17.99,0.09,0.0001,0.074,Switzerland,14.27,0.5667,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2781,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_AFG,trade,Afghanistan,Pharma,Pharma,0.2,0.0,0.0,0.074,Switzerland,14.27,0.8883,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3745,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_ALB,trade,Albania,Pharma,Pharma,0.08,0.0,0.0,0.074,Switzerland,14.27,0.4733,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.25,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_ARM,trade,Armenia,Pharma,Pharma,0.05,0.0,0.0,0.074,Switzerland,14.27,0.5625,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2768,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_AZE,trade,Azerbaijan,Pharma,Pharma,0.1399999999999999,0.0,0.0,0.074,Switzerland,14.27,0.6058,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2898,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_BAH,trade,Bahrain,Pharma,Pharma,6.81,0.03,0.0,0.074,Switzerland,14.27,0.5425,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2708,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_BEL,trade,Belarus,Pharma,Pharma,0.0699999999999999,0.0,0.0,0.074,Switzerland,14.27,0.5825,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2828,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_BOS,trade,Bosnia and Herzegovina,Pharma,Pharma,0.01,0.0,0.0,0.074,Switzerland,14.27,0.6025,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2888,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_CAM,trade,Cambodia,Pharma,Pharma,0.02,0.0,0.0,0.074,Switzerland,14.27,0.6692,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3088,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_CRO,trade,Croatia,Pharma,Pharma,3.72,0.02,0.0,0.074,Switzerland,14.27,0.4058,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2298,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_CYP,trade,Cyprus,Pharma,Pharma,7.31,0.03,0.0,0.074,Switzerland,14.27,0.475,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2505,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_DEM,trade,Democratic People's Republic of Korea,Pharma,Pharma,0.33,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_EST,trade,Estonia,Pharma,Pharma,0.02,0.0,0.0,0.074,Switzerland,14.27,0.3217,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2046,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_FIJ,trade,Fiji,Pharma,Pharma,0.0,0.0,0.0,0.074,Switzerland,14.27,0.585,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2835,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_GEO,trade,Georgia,Pharma,Pharma,0.75,0.0,0.0,0.074,Switzerland,14.27,0.5992,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2878,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_ICE,trade,Iceland,Pharma,Pharma,5.68,0.03,0.0,0.074,Switzerland,14.27,0.1308,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1473,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
