GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor1Geo_Extra,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Actor2Geo_Extra,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Extra60,country,event_category,event_date,goldstein_norm,cameo_weight,mention_norm,preliminary_severity,event_hash,matched_node_id,matched_sector
1307739485,20260606,202606,2026,2026.4274,ISR,ISRAEL,ISR,,,,,,,,,,,,,,,,,,1,145,145,14,3,-7.5,1,1,1,-5.4673721340388,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Iran,IR,IR,,32.0,53,IR,20260606060000,https://timesofindia.indiatimes.com/world/us/burner-phones-spy-fears-pentagon-flags-israels-counterintelligence-as-critical-threat/articleshow/131544928.cms,Iran,Protest/Strike,2026-06-06,0.875,0.5,0.1003,0.5501,d21398283ecb1ad817f89f444f183ee1,,
1307739486,20260606,202606,2026,2026.4274,ISR,ISRAEL,ISR,,,,,,,,,,,,,,,,,,1,145,145,14,3,-7.5,4,1,4,-5.4673721340388,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260606060000,https://timesofindia.indiatimes.com/world/us/burner-phones-spy-fears-pentagon-flags-israels-counterintelligence-as-critical-threat/articleshow/131544928.cms,Israel,Protest/Strike,2026-06-06,0.875,0.5,0.233,0.5833,dfbd72046fa8d672f6a8517432a7e8ab,TN_AGR_ISR,Agri
1307739501,20260606,202606,2026,2026.4274,JOR,JORDAN,JOR,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,5,1,5,-2.98507462686567,1,Jordan,JO,JO,,31,36,JO,0,,,,,,,,1,Jordan,JO,JO,,31.0,36,JO,20260606060000,https://abc17news.com/news/columbia/2026/06/05/local-nonprofits-partner-to-raise-awareness-around-gun-violence/,Jordan,Armed Conflict,2026-06-06,1.0,0.9,0.2593,0.7798,d444b414407bdcf5e5604fe451d5f85d,TN_AGR_JOR,Agri
1307739534,20260606,202606,2026,2026.4274,LBN,LEBANON,LBN,,,,,,,,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,1,182,182,18,4,-9.5,10,1,10,-9.47368421052633,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25.0,45,SA,20260606060000,https://english.aawsat.com/gulf/5280924-saudi-arabia-condemns-attack-unifil-site-south-lebanon,Saudi Arabia,Armed Assault,2026-06-06,0.975,0.85,0.3471,0.7743,530819a941a5da880f71e42dc062ee0d,TN_AGR_SAU,Agri
1307739549,20260606,202606,2026,2026.4274,MED,MEDIA,,,,,,MED,,,TTO,TRINIDAD AND TOBAGO,TTO,,,,,,,,0,193,193,19,4,-10.0,10,1,10,-5.59322033898306,1,Trinidad And Tobago,TD,TD,,11,-61,TD,1,Trinidad And Tobago,TD,TD,,11,-61,TD,1,Trinidad And Tobago,TD,TD,,11.0,-61,TD,20260606060000,https://trinidadexpress.com/opinion/letters/life-and-death-in-t-t/article_8bed108d-f20e-44fd-b1f8-7f72e1d33be4.html,Trinidad and Tobago,Armed Conflict,2026-06-06,1.0,0.9,0.3471,0.8018,a336d3c5fed6ab6de487409a492c6cd9,,
1307739565,20260606,202606,2026,2026.4274,MIL,INFANTRY,,,,,,MIL,,,,,,,,,,,,,0,180,180,18,4,-9.0,2,1,2,-2.37529691211401,4,"Gold Beach, Basse-Normandie, France",FR,FR99,16249,49.3333,-0.533333,177997,0,,,,,,,,4,"Gold Beach, Basse-Normandie, France",FR,FR99,16249.0,49.3333,-0.533333,177997,20260606060000,https://www.express.co.uk/news/history/2213905/dday-it-happened-updates-history,France,Armed Assault,2026-06-06,0.95,0.85,0.159,0.7172,e583545449d559fd1e0fa889013b1edc,TN_AGR_FRA,Agri
1307739566,20260606,202606,2026,2026.4274,MIL,INFANTRY,,,,,,MIL,,,,,,,,,,,,,0,180,180,18,4,-9.0,4,1,4,-2.37529691211401,4,"Gold Beach, Basse-Normandie, France",FR,FR99,16249,49.3333,-0.533333,177997,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20260606060000,https://www.express.co.uk/news/history/2213905/dday-it-happened-updates-history,Germany,Armed Assault,2026-06-06,0.95,0.85,0.233,0.7358,a29abb4c241829b8e1552e3772d4f7ff,TN_AGR_GER,Agri
1307739568,20260606,202606,2026,2026.4274,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,1,193,193,19,4,-10.0,3,1,3,-7.01107011070111,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139,-2993218,0,,,,,,,,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090.0,47.2364,39.7139,-2993218,20260606060000,https://www.eng.kavkaz-uzel.eu/articles/75895,Russia,Armed Conflict,2026-06-06,1.0,0.9,0.2007,0.7652,f5527c777595e0d6a5102f079bbef2e2,,
1307739571,20260606,202606,2026,2026.4274,MIL,WARSHIP,,,,,,MIL,,,DEU,GERMAN,DEU,,,,,,,,0,193,193,19,4,-10.0,10,1,10,-2.37529691211401,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260606060000,https://www.express.co.uk/news/history/2213905/dday-it-happened-updates-history,Germany,Armed Conflict,2026-06-06,1.0,0.9,0.3471,0.8018,2caa4d7d5c24b59971ace87132313b53,TN_AGR_GER,Agri
1307739573,20260606,202606,2026,2026.4274,MIL,MILITARY,,,,,,MIL,,,KWT,KUWAIT,KWT,,,,,,,,1,194,194,19,4,-10.0,8,1,8,-6.34920634920635,1,Iran,IR,IR,,32,53,IR,1,Bahrain,BA,BA,,26,50.5,BA,1,Kuwait,KU,KU,,29.5,47.75,KU,20260606060000,http://thepeninsulaqatar.com/article/06/06/2026/us-military-says-iran-fired-seven-ballistic-missiles-toward-kuwait-bahrain,Kuwait,Armed Conflict,2026-06-06,1.0,0.9,0.318,0.7945,88ca44a98d8350e6ac2e8447613fdb8d,TN_AGR_KUW,Agri
1307739579,20260606,202606,2026,2026.4274,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-11.7096018735363,4,"Mandaragirau, Borno, Nigeria",NI,NI27,191089,10.6958,12.3313,-2018872,0,,,,,,,,4,"Mandaragirau, Borno, Nigeria",NI,NI27,191089.0,10.6958,12.3313,-2018872,20260606060000,https://www.ecr.co.za/news/news/nigerian-jihadists-kill-8-troops-in-first-raids/,Nigeria,Armed Conflict,2026-06-06,1.0,0.9,0.2817,0.7854,702a5c3c79672821b3f977c611e34a4a,,
1307739592,20260606,202606,2026,2026.4274,NGA,NIGERIAN,NGA,,,,,,,,UAF,MILITIA,,,,,,UAF,,,1,180,180,18,4,-9.0,4,1,4,-11.7096018735363,4,"Mandaragirau, Borno, Nigeria",NI,NI27,191089,10.6958,12.3313,-2018872,4,"Mandaragirau, Borno, Nigeria",NI,NI27,191089,10.6958,12.3313,-2018872,4,"Mandaragirau, Borno, Nigeria",NI,NI27,191089.0,10.6958,12.3313,-2018872,20260606060000,https://www.ecr.co.za/news/news/nigerian-jihadists-kill-8-troops-in-first-raids/,Nigeria,Armed Assault,2026-06-06,0.95,0.85,0.233,0.7358,0050ca0766b6f7a22bfa50abac608aba,,
1307739593,20260606,202606,2026,2026.4274,NGA,NIGERIAN,NGA,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,190,190,19,4,-10.0,6,1,6,-11.7096018735363,1,Niger,NG,NG,,16,8,NG,1,Cameroon,CM,CM,,6,12,CM,1,Niger,NG,NG,,16.0,8,NG,20260606060000,https://www.ecr.co.za/news/news/nigerian-jihadists-kill-8-troops-in-first-raids/,Nigeria,Armed Conflict,2026-06-06,1.0,0.9,0.2817,0.7854,6c8963332c74335333bd272887b63cd0,,
1307739600,20260606,202606,2026,2026.4274,NLD,THE NETHERLAND,NLD,,,,,,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,5,1,5,-6.82888540031397,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260606060000,https://weeklyblitz.net/2026/06/06/dutch-cocaine-kingpin-orchestrated-record-30-ton-drug-shipment-from-sierra-leone-hideout/,Netherlands,Coerce/Sanction,2026-06-06,0.75,0.7,0.2593,0.6098,73a48ffe30ae054e85d6b2d3b31d3d5c,,
1307739616,20260606,202606,2026,2026.4274,NZL,NEW ZEALAND,NZL,,,,,,,,PTY,POLITICIAN,,,,,,,,,0,172,172,17,4,-5.0,2,1,2,-1.31332082551595,1,New Zealand,NZ,NZ,,-42,174,NZ,1,Australia,AS,AS,,-25,135,AS,1,New Zealand,NZ,NZ,,-42.0,174,NZ,20260606060000,https://www.abc.net.au/news/2026-06-06/pm-anthony-albanese-christoper-luxon-australia-new-zealand-talks/106767688,New Zealand,Coerce/Sanction,2026-06-06,0.75,0.7,0.159,0.5848,b46c622feefaec8b4ba0e5bfc1b91f19,TN_AGR_NEW,Agri
1307739623,20260606,202606,2026,2026.4274,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,0,175,175,17,4,-9.0,2,1,2,1.07270560190703,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36.0,138,JA,20260606060000,https://us.cnn.com/2026/06/06/europe/ivanka-trump-kushner-luxury-resort-albania-intl,Japan,Coerce/Sanction,2026-06-06,0.95,0.7,0.159,0.6647,4ecb7d1b49ffe9db4472af7166be34f5,TN_AGR_JAP,Agri
1307739696,20260606,202606,2026,2026.4274,UAF,MILITIA,,,,,,UAF,,,MIL,MILITARY,,,,,,MIL,,,0,1712,171,17,4,-9.2,5,1,5,-11.7096018735363,4,"Maiduguri, Borno, Nigeria",NI,NI27,191040,11.8464,13.1603,-2018369,4,"Maiduguri, Borno, Nigeria",NI,NI27,191040,11.8464,13.1603,-2018369,4,"Maiduguri, Borno, Nigeria",NI,NI27,191040.0,11.8464,13.1603,-2018369,20260606060000,https://www.ecr.co.za/news/news/nigerian-jihadists-kill-8-troops-in-first-raids/,Nigeria,Coerce/Sanction,2026-06-06,0.96,0.7,0.2593,0.6938,b3443399fbe87ac4a22ce3763379d719,,
1307770865,20250606,202506,2025,2025.4274,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-9.70504281636534,0,,,,,,,,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176.0,55.8333,-4.25,-2597039,20260606120000,https://www.dailyrecord.co.uk/news/scottish-news/worst-criminals-jailed-scotland-week-37254264,United Kingdom,Armed Conflict,2025-06-06,1.0,0.9,0.159,0.7548,75e720dedc4662738eed2d9a2a334300,,
1307770996,20260606,202606,2026,2026.4274,,,,,,,,,,,ZWE,SALISBURY,ZWE,,,,,,,,1,173,173,17,4,-5.0,11,1,10,-12.7310061601642,0,,,,,,,,4,"Salisbury, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,4,"Salisbury, Mashonaland East, Zimbabwe",ZI,ZI04,40197.0,-17.8178,31.0447,-2312291,20260606120000,https://www.mirror.co.uk/news/uk-news/stalker-who-threatened-steal-family-37257485,Zimbabwe,Coerce/Sanction,2026-06-06,0.75,0.7,0.3597,0.6349,31892a37a6187f9ab5bb79de229c2292,,
1307771009,20260606,202606,2026,2026.4274,ARE,DUBAI,ARE,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-4.57354758961681,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,1,United Kingdom,UK,UK,,54,-4,UK,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575.0,25.2522,55.28,-782831,20260606120000,https://www.dailyrecord.co.uk/entertainment/celebrity/katie-price-accepts-marriage-over-37257198,UAE,Coerce/Sanction,2026-06-06,0.75,0.7,0.159,0.5848,9c65ebe58a02de3d8c4e4e38d83f1016,,
1307771023,20260606,202606,2026,2026.4274,ARM,ARMENIA,ARM,,,,,,,,OPP,OPPOSITION PARTY,,,,,,OPP,,,1,173,173,17,4,-5.0,2,1,2,-0.52631578947368,4,"Shirak, Shirak, Armenia",AM,AM07,4921,40.8404,43.9158,-2325403,4,"Shirak, Shirak, Armenia",AM,AM07,4921,40.8404,43.9158,-2325403,4,"Shirak, Shirak, Armenia",AM,AM07,4921.0,40.8404,43.9158,-2325403,20260606120000,https://www.eng.kavkaz-uzel.eu/articles/75901,Armenia,Coerce/Sanction,2026-06-06,0.75,0.7,0.159,0.5848,9cb7539719a1b0d1f1ab462e910dbd8c,TN_AGR_ARM,Agri
1307771088,20260606,202606,2026,2026.4274,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,180,180,18,4,-9.0,4,1,4,-8.79864636209814,4,"Owen Sound, Ontario, Canada",CA,CA08,12652,44.5667,-80.85,-570814,0,,,,,,,,4,"Owen Sound, Ontario, Canada",CA,CA08,12652.0,44.5667,-80.85,-570814,20260606120000,https://www.dailyrecord.co.uk/news/scottish-news/three-men-extradited-scotland-admit-37257363,Canada,Armed Assault,2026-06-06,0.95,0.85,0.233,0.7358,51df7c3dc8136d40af179cda7e7130ff,,
1307771126,20260606,202606,2026,2026.4274,COP,POLICE PERSONNEL,,,,,,COP,,,,,,,,,,,,,0,1822,182,18,4,-9.0,10,1,10,-7.69230769230769,5,"State Of Assam, Assam, India",IN,IN03,17589,26,93,-2089251,0,,,,,,,,5,"State Of Assam, Assam, India",IN,IN03,17589.0,26.0,93,-2089251,20260606120000,https://www.livelaw.in/high-court/gauhati-high-court/gauhati-hc-awards-25-lakh-custodial-death-compensation-assam-police-pending-trial-537054,India,Armed Assault,2026-06-06,0.95,0.85,0.3471,0.7643,baca172c2a09cb567f313b54007b8db2,,
1307771139,20260606,202606,2026,2026.4274,COP,POLICE,,,,,,COP,,,REL,MONASTERY,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-7.14285714285714,4,"Sangchu, Xinjiang, China",CH,CH13,13290,37.1642,78.4094,-1923817,4,"Amdo, Xizang, China",CH,CH14,13213,32.3333,91.6667,-1920650,4,"Amdo, Xizang, China",CH,CH14,13213.0,32.3333,91.6667,-1920650,20260606120000,https://aninews.in/news/world/asia/china-accused-of-intensifying-crackdown-as-tibetan-monk-disappears-again-after-arbitrary-detention20260606152052/,China,Coerce/Sanction,2026-06-06,0.75,0.7,0.1003,0.5701,9f68532f53fe6ecff50f7fc2ffc2f016,TN_AGR_CHI,Agri
1307771141,20260606,202606,2026,2026.4274,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,1,172,172,17,4,-5.0,10,1,10,-9.70504281636534,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,0,,,,,,,,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176.0,55.8333,-4.25,-2597039,20260606120000,https://www.dailyrecord.co.uk/news/scottish-news/worst-criminals-jailed-scotland-week-37254264,United Kingdom,Coerce/Sanction,2026-06-06,0.75,0.7,0.3471,0.6318,031dcfc3fb1ceae500b3ec8fb4ba6ea3,,
1307771144,20260606,202606,2026,2026.4274,CRM,GANGSTER,,,,,,CRM,,,ESP,SPAIN,ESP,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-5.85774058577406,4,"Tenerife, AndalucíSP, Spain",SP,SP51,25776,37.2879,-1.74901,-404088,4,"Tenerife, AndalucíSP, Spain",SP,SP51,25776,37.2879,-1.74901,-404088,4,"Tenerife, AndalucíSP, Spain",SP,SP51,25776.0,37.2879,-1.74901,-404088,20260606120000,https://www.mirror.co.uk/news/uk-news/uk-associate-gangster-john-goldfinger-37249353,Spain,Armed Conflict,2026-06-06,1.0,0.9,0.159,0.7548,a97ee13f0de35dc43d32e48b7d3adebe,TN_AGR_SPA,Agri
1307771156,20260606,202606,2026,2026.4274,CVL,CIVILIAN,,,,,,CVL,,,BHR,BAHRAIN,BHR,,,,,,,,1,195,195,19,4,-10.0,20,1,20,-5.55555555555555,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32.0,53,IR,20260606120000,https://www.gdnonline.com:443/Details/1396859,Iran,Armed Conflict,2026-06-06,1.0,0.9,0.4407,0.8252,9a19b8e22120d59eb14b6c457a70457c,,
1307771174,20260606,202606,2026,2026.4274,DNKCOP,COPENHAGEN,DNK,,,,,COP,,,,,,,,,,,,,1,180,180,18,4,-9.0,3,1,3,-5.71428571428571,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,0,,,,,,,,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213.0,55.6667,12.5833,-2745636,20260606120000,https://cphpost.dk/2026-06-06/news/round-up/wanted-dutchman-arrested-4-years-after-fatal-assault/,Denmark,Armed Assault,2026-06-06,0.95,0.85,0.2007,0.7277,c00954faebdf7b5491733db737de3506,TN_AGR_DEN,Agri
1307771246,20260606,202606,2026,2026.4274,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,182,182,18,4,-9.5,4,1,4,-9.70504281636534,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,0,,,,,,,,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176.0,55.8333,-4.25,-2597039,20260606120000,https://www.dailyrecord.co.uk/news/scottish-news/worst-criminals-jailed-scotland-week-37254264,United Kingdom,Armed Assault,2026-06-06,0.975,0.85,0.233,0.7458,bc1283c0600d00128932a7aa32883fac,,
1307771247,20260606,202606,2026,2026.4274,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,1821,182,18,4,-9.0,4,1,4,-9.70504281636534,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,0,,,,,,,,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173.0,55.95,-3.2,-2595386,20260606120000,https://www.dailyrecord.co.uk/news/scottish-news/worst-criminals-jailed-scotland-week-37254264,United Kingdom,Armed Assault,2026-06-06,0.95,0.85,0.233,0.7358,6b12891f6640ee70c98a6f9170497cd5,,
1307771249,20260606,202606,2026,2026.4274,GBR,BRITAIN,GBR,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,2,1,2,-4.70680525593254,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,0,,,,,,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554.0,50.4333,30.5167,-1044367,20260606120000,https://www.hindustantimes.com/world-news/the-dangerous-delusion-of-modern-warfare-101780745708025.html,Ukraine,Armed Conflict,2026-06-06,1.0,0.9,0.159,0.7548,b2e7e8782152615386f7395bfc671684,TN_AGR_UKR,Agri
1307771348,20260606,202606,2026,2026.4274,IND,DELHI,IND,,,,,,,,,,,,,,,,,,0,1821,182,18,4,-9.0,1,1,1,-4.76190476190476,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20260606120000,https://www.livelaw.in/articles/juvenile-justice-act-2015-preliminary-assessment-section-15-and-juveniles-analysis-537033,India,Armed Assault,2026-06-06,0.95,0.85,0.1003,0.7026,085e0d49041d62bf9f0a59fbf9141d82,,
1307771395,20260606,202606,2026,2026.4274,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-9.80392156862741,1,Israel,IS,IS,,31.5,34.75,IS,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808.0,33.8719,35.5097,-801546,20260606120000,https://www.bbc.com/news/articles/cj0g8jymg92o,Lebanon,Coerce/Sanction,2026-06-06,0.75,0.7,0.159,0.5848,7c2b04faf95c42ea4a3d739a9ea27382,TN_AGR_LEB,Agri
1307771493,20260606,202606,2026,2026.4274,NLD,DUTCH,NLD,,,,,,,,ETH,ETHIOPIA,ETH,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-5.71428571428571,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Ethiopia,ET,ET,,8,38,ET,1,Ethiopia,ET,ET,,8.0,38,ET,20260606120000,https://cphpost.dk/2026-06-06/news/round-up/wanted-dutchman-arrested-4-years-after-fatal-assault/,Ethiopia,Coerce/Sanction,2026-06-06,0.75,0.7,0.159,0.5848,31c83970fb954b58499b46ab77d4923e,,
1307771496,20260606,202606,2026,2026.4274,NLDCVL,NETHERLANDS,NLD,,,,,CVL,,,ETH,ETHIOPIA,ETH,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-5.71428571428571,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213.0,55.6667,12.5833,-2745636,20260606120000,https://cphpost.dk/2026-06-06/news/round-up/wanted-dutchman-arrested-4-years-after-fatal-assault/,Denmark,Coerce/Sanction,2026-06-06,0.75,0.7,0.159,0.5848,c7c1532fef40e7650c8ac47a261946e7,TN_AGR_DEN,Agri
1307771525,20260606,202606,2026,2026.4274,RUS,RUSSIA,RUS,,,,,,,,,,,,,,,,,,0,1712,171,17,4,-9.2,5,1,5,-4.70680525593254,4,"Kursk, Kurskaya Oblast', Russia",RS,RS41,25068,51.7373,36.1873,-2941648,0,,,,,,,,4,"Kursk, Kurskaya Oblast', Russia",RS,RS41,25068.0,51.7373,36.1873,-2941648,20260606120000,https://www.hindustantimes.com/world-news/the-dangerous-delusion-of-modern-warfare-101780745708025.html,Russia,Coerce/Sanction,2026-06-06,0.96,0.7,0.2593,0.6938,ef452d8b9c7093d145b797817ff29d0e,,
1307771533,20260606,202606,2026,2026.4274,RUS,RUSSIAN,RUS,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,1,182,182,18,4,-9.5,10,1,10,-8.8235294117647,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095.0,59.8944,30.2642,-2996338,20260606120000,https://eaworldview.com/2026/06/ukraine-war-putin-rejects-zelensky-call-for-meeting-to-end-invasion/,Russia,Armed Assault,2026-06-06,0.975,0.85,0.3471,0.7743,5d6388d978323f8568c24f88280d527a,,
1307771555,20260606,202606,2026,2026.4274,TKM,ASHGABAT,TKM,,,,,,,,AZE,AZERBAIJANI,AZE,,,,,,,,0,173,173,17,4,-5.0,5,1,5,6.26450116009281,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325.0,37.95,58.3833,-2557812,20260606120000,https://azertag.az/en/xeber/president_serdar_berdimuhamedov_reaffirms_turkmenistans_commitment_to_strengthening_cooperation_with_brotherly_azerbaijan-4246083,Turkmenistan,Coerce/Sanction,2026-06-06,0.75,0.7,0.2593,0.6098,5e56de4dbd24182b53a177e2a859af9e,TN_AGR_TUR,Agri
1307771556,20260606,202606,2026,2026.4274,TKM,TURKMENISTAN,TKM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,173,173,17,4,-5.0,2,1,2,6.26450116009281,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534.0,40.3953,49.8822,-2705195,20260606120000,https://azertag.az/en/xeber/president_serdar_berdimuhamedov_reaffirms_turkmenistans_commitment_to_strengthening_cooperation_with_brotherly_azerbaijan-4246083,Turkmenistan,Coerce/Sanction,2026-06-06,0.75,0.7,0.159,0.5848,a145a3d4bc5a3e63416438c9637dd8bd,TN_AGR_TUR,Agri
1307771580,20260606,202606,2026,2026.4274,UKR,UKRAINE,UKR,,,,,,,,POL,POLISH,POL,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.96610169491526,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260606120000,http://www.europesun.com/news/279105904/ukraines-backer-blasts-zelensky-over-tribute-to-nazi-collaborators,Netherlands,Armed Conflict,2026-06-06,1.0,0.9,0.1003,0.7401,7d07411780c4b45daf99338916cc11b0,,
1307771704,20260606,202606,2026,2026.4274,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-4.54935622317597,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716.0,37.9833,23.7333,-814876,20260606120000,https://www.hindustantimes.com/ht-insight/international-affairs/why-the-us-and-china-cannot-escape-the-thucydides-trap-101780744856376.html,Greece,Armed Conflict,2026-06-06,1.0,0.9,0.3471,0.8018,97d6ea182b979706fefbb925c0f861c7,TN_AGR_GRE,Agri
1307802598,20260507,202605,2026,2026.3479,ITA,NAPLES,ITA,,,,,,,,ITACHRPRO,NAPLES,ITA,,,CHR,PRO,,,,1,182,182,18,4,-9.5,10,1,10,3.64741641337387,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260606180000,https://www.gulfcoastnewsnow.com/article/family-honor-mother-found-dead-north-naples-home/71512095,Italy,Armed Assault,2026-05-07,0.975,0.85,0.3471,0.7743,e1b82754c972e28c8bce851bbdc1ee10,TN_AGR_ITA,Agri
