node_id,snapshot_date,disruption_prob,severity_pred,risk_tier,country,sector,commodity,static_risk_score,lat,lon,insight_text
TN_OTH_CHR,2026-06-08,0.3007,4.0,Medium,Christmas Island,Other,Other,0.3287,,,
TN_OTH_COC,2026-06-08,0.3007,4.0,Medium,Cocos (Keeling) Islands,Other,Other,0.3287,,,
TN_OTH_COO,2026-06-08,0.3007,4.0,Medium,Cook Islands,Other,Other,0.3287,,,
TN_OTH_CRO,2026-06-08,0.3007,4.0,Medium,Croatia,Other,Other,0.2652,,,
TN_OTH_DEM,2026-06-08,0.3007,4.0,Medium,Democratic People's Republic of Korea,Other,Other,0.3287,,,
TN_OTH_FAR,2026-06-08,0.3007,4.0,Medium,Faroe Islands,Other,Other,0.3287,,,
TN_OTH_FED,2026-06-08,0.3007,4.0,Medium,Federated States of Micronesia,Other,Other,0.3287,,,
TN_OTH_FIJ,2026-06-08,0.3007,4.0,Medium,Fiji,Other,Other,0.3189,,,
TN_OTH_FRE,2026-06-08,0.3007,4.0,Medium,French Polynesia,Other,Other,0.3287,,,
TN_OTH_GIB,2026-06-08,0.3007,4.0,Medium,Gibraltar,Other,Other,0.3287,,,
TN_OTH_GUA,2026-06-08,0.3007,4.0,Medium,Guam,Other,Other,0.3287,,,
TN_OTH_HEA,2026-06-08,0.3007,4.0,Medium,Heard Island and McDonald Islands,Other,Other,0.3287,,,
TN_OTH_HOL,2026-06-08,0.3007,4.0,Medium,Holy See(Vatican City),Other,Other,0.3287,,,
TN_OTH_ICE,2026-06-08,0.3007,4.0,Medium,Iceland,Other,Other,0.1827,,,
TN_OTH_KYR,2026-06-08,0.3007,4.0,Medium,Kyrgyzstan,Other,Other,0.3287,,,
TN_OTH_LEB,2026-06-08,0.3007,4.0,Medium,Lebanon,Other,Other,0.3729,,,
TN_OTH_LIE,2026-06-08,0.3007,4.0,Medium,Liechtenstein,Other,Other,0.3287,,,
TN_OTH_LUX,2026-06-08,0.3007,4.0,Medium,Luxembourg,Other,Other,0.1922,,,
TN_OTH_MAC,2026-06-08,0.3007,4.0,Medium,Macao,Other,Other,0.3287,,,
TN_OTH_MAR,2026-06-08,0.3007,4.0,Medium,Marshall Islands,Other,Other,0.3287,,,
TN_OTH_MON,2026-06-08,0.3007,4.0,Medium,Monaco,Other,Other,0.3287,,,
TN_OTH_NAU,2026-06-08,0.3007,4.0,Medium,Nauru,Other,Other,0.3287,,,
TN_OTH_NET,2026-06-08,0.3007,4.0,Medium,Netherlands Antilles,Other,Other,0.3287,,,
TN_OTH_NIU,2026-06-08,0.3007,4.0,Medium,Niue,Other,Other,0.3287,,,
TN_OTH_PAL,2026-06-08,0.3007,4.0,Medium,Palau,Other,Other,0.3287,,,
TN_OTH_PIT,2026-06-08,0.3007,4.0,Medium,Pitcairn,Other,Other,0.3287,,,
TN_OTH_SAM,2026-06-08,0.3007,4.0,Medium,Samoa,Other,Other,0.3062,,,
TN_OTH_SAN,2026-06-08,0.3007,4.0,Medium,San Marino,Other,Other,0.3287,,,
TN_OTH_SER,2026-06-08,0.3007,4.0,Medium,Serbia and Montenegro,Other,Other,0.3287,,,
TN_OTH_SOL,2026-06-08,0.3007,4.0,Medium,Solomon Islands,Other,Other,0.3424,,,
TN_OTH_STA,2026-06-08,0.3007,4.0,Medium,State of Palestine,Other,Other,0.3287,,,
TN_OTH_SYR,2026-06-08,0.3007,4.0,Medium,Syrian Arab Republic,Other,Other,0.3287,,,
TN_OTH_TAJ,2026-06-08,0.3007,4.0,Medium,Tajikistan,Other,Other,0.3289,,,
TN_OTH_TIM,2026-06-08,0.3007,4.0,Medium,Timor-Leste,Other,Other,0.3372,,,
TN_OTH_TOK,2026-06-08,0.3007,4.0,Medium,Tokelau,Other,Other,0.3287,,,
TN_OTH_TON,2026-06-08,0.3007,4.0,Medium,Tonga,Other,Other,0.3287,,,
TN_OTH_TUV,2026-06-08,0.3007,4.0,Medium,Tuvalu,Other,Other,0.3287,,,
TN_OTH_TÜR,2026-06-08,0.3007,4.0,Medium,Türkiye,Other,Other,0.3287,,,
TN_OTH_VAN,2026-06-08,0.3007,4.0,Medium,Vanuatu,Other,Other,0.3287,,,
TN_OTH_WAL,2026-06-08,0.3007,4.0,Medium,Wallis and Futuna,Other,Other,0.3287,,,
TN_OTH_YEM,2026-06-08,0.3007,4.0,Medium,Yemen,Other,Other,0.4157,,,
TN_PHA_CHI,2026-06-08,0.3007,4.0,Medium,China,Pharma,Pharma,0.3017,,,
TN_PHA_SWI,2026-06-08,0.3007,4.0,Medium,Switzerland,Pharma,Pharma,0.1611,,,
TN_PHA_IND,2026-06-08,0.3007,4.0,Medium,Indonesia,Pharma,Pharma,0.2788,,,
TN_PHA_GER,2026-06-08,0.3007,4.0,Medium,Germany,Pharma,Pharma,0.1763,,,
TN_PHA_BEL,2026-06-08,0.3007,4.0,Medium,Belarus,Pharma,Pharma,0.2828,,,
TN_PHA_KIN,2026-06-08,0.3007,4.0,Medium,Kingdom of the Netherlands,Pharma,Pharma,0.2979,,,
TN_PHA_BAN,2026-06-08,0.3007,4.0,Medium,Bangladesh,Pharma,Pharma,0.3254,,,
TN_PHA_FRA,2026-06-08,0.3007,4.0,Medium,France,Pharma,Pharma,0.1838,,,
TN_PHA_DEN,2026-06-08,0.3007,4.0,Medium,Denmark,Pharma,Pharma,0.1562,,,
TN_PHA_UNI,2026-06-08,0.3007,4.0,Medium,United Kingdom of Great Britain and Northern Ireland,Pharma,Pharma,0.2961,,,
TN_PHA_MYA,2026-06-08,0.3007,4.0,Medium,Myanmar,Pharma,Pharma,0.3611,,,
TN_PHA_ITA,2026-06-08,0.3007,4.0,Medium,Italy,Pharma,Pharma,0.2168,,,
TN_PHA_REP,2026-06-08,0.3007,4.0,Medium,Republic of Korea,Pharma,Pharma,0.2951,,,
TN_PHA_SPA,2026-06-08,0.3007,4.0,Medium,Spain,Pharma,Pharma,0.2179,,,
TN_PHA_AUS,2026-06-08,0.3007,4.0,Medium,Austria,Pharma,Pharma,0.17,,,
TN_PHA_SWE,2026-06-08,0.3007,4.0,Medium,Sweden,Pharma,Pharma,0.1606,,,
TN_PHA_SIN,2026-06-08,0.3007,4.0,Medium,Singapore,Pharma,Pharma,0.1728,,,
TN_PHA_IRE,2026-06-08,0.3007,4.0,Medium,Ireland,Pharma,Pharma,0.1576,,,
TN_PHA_JAP,2026-06-08,0.3007,4.0,Medium,Japan,Pharma,Pharma,0.1849,,,
TN_PHA_VIE,2026-06-08,0.3007,4.0,Medium,Viet Nam,Pharma,Pharma,0.2938,,,
TN_PHA_MAL,2026-06-08,0.3007,4.0,Medium,Maldives,Pharma,Pharma,0.2653,,,
TN_PHA_ISR,2026-06-08,0.3007,4.0,Medium,Israel,Pharma,Pharma,0.2186,,,
TN_PHA_NEP,2026-06-08,0.3007,4.0,Medium,Nepal,Pharma,Pharma,0.3088,,,
TN_PHA_RUS,2026-06-08,0.3007,4.0,Medium,Russian Federation,Pharma,Pharma,0.2936,,,
TN_PHA_TAI,2026-06-08,0.3007,4.0,Medium,"Taiwan, Province of China",Pharma,Pharma,0.2936,,,
TN_PHA_UKR,2026-06-08,0.3007,4.0,Medium,Ukraine,Pharma,Pharma,0.3481,,,
TN_PHA_HON,2026-06-08,0.3007,4.0,Medium,Hong Kong,Pharma,Pharma,0.2583,,,
TN_PHA_NOR,2026-06-08,0.3007,4.0,Medium,North Macedonia,Pharma,Pharma,0.2933,,,
TN_PHA_HUN,2026-06-08,0.3007,4.0,Medium,Hungary,Pharma,Pharma,0.2302,,,
TN_PHA_OMA,2026-06-08,0.3007,4.0,Medium,Oman,Pharma,Pharma,0.2299,,,
TN_PHA_FIN,2026-06-08,0.3007,4.0,Medium,Finland,Pharma,Pharma,0.1482,,,
TN_PHA_GRE,2026-06-08,0.3007,4.0,Medium,Greece,Pharma,Pharma,0.2459,,,
TN_PHA_NEW,2026-06-08,0.3007,4.0,Medium,New Zealand,Pharma,Pharma,0.1499,,,
TN_PHA_TUR,2026-06-08,0.3007,4.0,Medium,Turkey,Pharma,Pharma,0.3112,,,
TN_PHA_SRI,2026-06-08,0.3007,4.0,Medium,Sri Lanka,Pharma,Pharma,0.3339,,,
TN_PHA_BUL,2026-06-08,0.3007,4.0,Medium,Bulgaria,Pharma,Pharma,0.2376,,,
TN_PHA_CZE,2026-06-08,0.3007,4.0,Medium,Czechia,Pharma,Pharma,0.2933,,,
TN_PHA_LAT,2026-06-08,0.3007,4.0,Medium,Latvia,Pharma,Pharma,0.2163,,,
TN_PHA_LIT,2026-06-08,0.3007,4.0,Medium,Lithuania,Pharma,Pharma,0.2066,,,
TN_PHA_PAK,2026-06-08,0.3007,4.0,Medium,Pakistan,Pharma,Pharma,0.3328,,,
TN_PHA_PHI,2026-06-08,0.3007,4.0,Medium,Philippines,Pharma,Pharma,0.3026,,,
TN_PHA_POL,2026-06-08,0.3007,4.0,Medium,Poland,Pharma,Pharma,0.2211,,,
TN_PHA_POR,2026-06-08,0.3007,4.0,Medium,Portugal,Pharma,Pharma,0.1723,,,
TN_PHA_SAU,2026-06-08,0.3007,4.0,Medium,Saudi Arabia,Pharma,Pharma,0.2713,,,
TN_PHA_SLO,2026-06-08,0.3007,4.0,Medium,Slovakia,Pharma,Pharma,0.2933,,,
TN_PHA_THA,2026-06-08,0.3007,4.0,Medium,Thailand,Pharma,Pharma,0.2781,,,
TN_PHA_AFG,2026-06-08,0.3007,4.0,Medium,Afghanistan,Pharma,Pharma,0.3745,,,
TN_PHA_ALB,2026-06-08,0.3007,4.0,Medium,Albania,Pharma,Pharma,0.25,,,
TN_PHA_ARM,2026-06-08,0.3007,4.0,Medium,Armenia,Pharma,Pharma,0.2768,,,
TN_PHA_AZE,2026-06-08,0.3007,4.0,Medium,Azerbaijan,Pharma,Pharma,0.2898,,,
TN_PHA_BAH,2026-06-08,0.3007,4.0,Medium,Bahrain,Pharma,Pharma,0.2708,,,
TN_PHA_BOS,2026-06-08,0.3007,4.0,Medium,Bosnia and Herzegovina,Pharma,Pharma,0.2888,,,
TN_PHA_CAM,2026-06-08,0.3007,4.0,Medium,Cambodia,Pharma,Pharma,0.3088,,,
TN_PHA_CRO,2026-06-08,0.3007,4.0,Medium,Croatia,Pharma,Pharma,0.2298,,,
TN_PHA_CYP,2026-06-08,0.3007,4.0,Medium,Cyprus,Pharma,Pharma,0.2505,,,
TN_PHA_DEM,2026-06-08,0.3007,4.0,Medium,Democratic People's Republic of Korea,Pharma,Pharma,0.2933,,,
TN_PHA_EST,2026-06-08,0.3007,4.0,Medium,Estonia,Pharma,Pharma,0.2046,,,
TN_PHA_FIJ,2026-06-08,0.3007,4.0,Medium,Fiji,Pharma,Pharma,0.2835,,,
TN_PHA_GEO,2026-06-08,0.3007,4.0,Medium,Georgia,Pharma,Pharma,0.2878,,,
TN_PHA_ICE,2026-06-08,0.3007,4.0,Medium,Iceland,Pharma,Pharma,0.1473,,,
TN_PHA_IRA,2026-06-08,0.3007,4.0,Medium,Iraq,Pharma,Pharma,0.3366,,,
TN_PHA_ISL,2026-06-08,0.3007,4.0,Medium,Islamic Republic of Iran,Pharma,Pharma,0.2933,,,
TN_PHA_JOR,2026-06-08,0.3007,4.0,Medium,Jordan,Pharma,Pharma,0.2973,,,
TN_PHA_KAZ,2026-06-08,0.3007,4.0,Medium,Kazakhstan,Pharma,Pharma,0.2595,,,
TN_PHA_KUW,2026-06-08,0.3007,4.0,Medium,Kuwait,Pharma,Pharma,0.2361,,,
TN_PHA_KYR,2026-06-08,0.3007,4.0,Medium,Kyrgyzstan,Pharma,Pharma,0.2933,,,
TN_PHA_LAO,2026-06-08,0.3007,4.0,Medium,Lao People's Democratic Republic,Pharma,Pharma,0.2933,,,
TN_PHA_LEB,2026-06-08,0.3007,4.0,Medium,Lebanon,Pharma,Pharma,0.3375,,,
TN_PHA_LIE,2026-06-08,0.3007,4.0,Medium,Liechtenstein,Pharma,Pharma,0.2933,,,
TN_PHA_LUX,2026-06-08,0.3007,4.0,Medium,Luxembourg,Pharma,Pharma,0.1568,,,
TN_PHA_MAC,2026-06-08,0.3007,4.0,Medium,Macao,Pharma,Pharma,0.2933,,,
TN_PHA_MON,2026-06-08,0.3007,4.0,Medium,Montenegro,Pharma,Pharma,0.253,,,
TN_PHA_NET,2026-06-08,0.3007,4.0,Medium,Netherlands Antilles,Pharma,Pharma,0.2933,,,
TN_PHA_PAP,2026-06-08,0.3007,4.0,Medium,Papua New Guinea,Pharma,Pharma,0.3033,,,
TN_PHA_QAT,2026-06-08,0.3007,4.0,Medium,Qatar,Pharma,Pharma,0.2093,,,
TN_PHA_ROM,2026-06-08,0.3007,4.0,Medium,Romania,Pharma,Pharma,0.2406,,,
TN_PHA_SER,2026-06-08,0.3007,4.0,Medium,Serbia,Pharma,Pharma,0.2778,,,
TN_PHA_STA,2026-06-08,0.3007,4.0,Medium,State of Palestine,Pharma,Pharma,0.2933,,,
TN_PHA_SYR,2026-06-08,0.3007,4.0,Medium,Syrian Arab Republic,Pharma,Pharma,0.2933,,,
TN_PHA_TAJ,2026-06-08,0.3007,4.0,Medium,Tajikistan,Pharma,Pharma,0.2935,,,
TN_PHA_TIM,2026-06-08,0.3007,4.0,Medium,Timor-Leste,Pharma,Pharma,0.3018,,,
TN_PHA_TÜR,2026-06-08,0.3007,4.0,Medium,Türkiye,Pharma,Pharma,0.2933,,,
TN_PHA_UZB,2026-06-08,0.3007,4.0,Medium,Uzbekistan,Pharma,Pharma,0.275,,,
TN_PHA_YEM,2026-06-08,0.3007,4.0,Medium,Yemen,Pharma,Pharma,0.3803,,,
TN_TEX_CHI,2026-06-08,0.3007,4.0,Medium,China,Textiles,Textiles,0.4631,,,
TN_TEX_BAN,2026-06-08,0.3007,4.0,Medium,Bangladesh,Textiles,Textiles,0.3896,,,
TN_TEX_IND,2026-06-08,0.3007,4.0,Medium,Indonesia,Textiles,Textiles,0.3229,,,
TN_TEX_VIE,2026-06-08,0.3007,4.0,Medium,Viet Nam,Textiles,Textiles,0.3396,,,
TN_TEX_AUS,2026-06-08,0.3007,4.0,Medium,Austria,Textiles,Textiles,0.2138,,,
TN_TEX_SPA,2026-06-08,0.3007,4.0,Medium,Spain,Textiles,Textiles,0.2624,,,
TN_TEX_JAP,2026-06-08,0.3007,4.0,Medium,Japan,Textiles,Textiles,0.2298,,,
TN_TEX_THA,2026-06-08,0.3007,4.0,Medium,Thailand,Textiles,Textiles,0.3235,,,
TN_TEX_MAL,2026-06-08,0.3007,4.0,Medium,Maldives,Textiles,Textiles,0.3091,,,
TN_TEX_REP,2026-06-08,0.3007,4.0,Medium,Republic of Korea,Textiles,Textiles,0.3386,,,
TN_TEX_GER,2026-06-08,0.3007,4.0,Medium,Germany,Textiles,Textiles,0.2146,,,
TN_TEX_SRI,2026-06-08,0.3007,4.0,Medium,Sri Lanka,Textiles,Textiles,0.3788,,,
TN_TEX_SIN,2026-06-08,0.3007,4.0,Medium,Singapore,Textiles,Textiles,0.2167,,,
TN_TEX_HON,2026-06-08,0.3007,4.0,Medium,Hong Kong,Textiles,Textiles,0.3029,,,
TN_TEX_NEP,2026-06-08,0.3007,4.0,Medium,Nepal,Textiles,Textiles,0.3534,,,
TN_TEX_PAK,2026-06-08,0.3007,4.0,Medium,Pakistan,Textiles,Textiles,0.3776,,,
TN_TEX_TAI,2026-06-08,0.3007,4.0,Medium,"Taiwan, Province of China",Textiles,Textiles,0.338,,,
TN_TEX_ITA,2026-06-08,0.3007,4.0,Medium,Italy,Textiles,Textiles,0.2591,,,
TN_TEX_KIN,2026-06-08,0.3007,4.0,Medium,Kingdom of the Netherlands,Textiles,Textiles,0.3377,,,
TN_TEX_TUR,2026-06-08,0.3007,4.0,Medium,Turkey,Textiles,Textiles,0.3555,,,
TN_TEX_SWI,2026-06-08,0.3007,4.0,Medium,Switzerland,Textiles,Textiles,0.1968,,,
TN_TEX_MYA,2026-06-08,0.3007,4.0,Medium,Myanmar,Textiles,Textiles,0.4028,,,
TN_TEX_CAM,2026-06-08,0.3007,4.0,Medium,Cambodia,Textiles,Textiles,0.353,,,
TN_TEX_UNI,2026-06-08,0.3007,4.0,Medium,United Kingdom of Great Britain and Northern Ireland,Textiles,Textiles,0.3375,,,
TN_TEX_SAU,2026-06-08,0.3007,4.0,Medium,Saudi Arabia,Textiles,Textiles,0.3154,,,
TN_TEX_GRE,2026-06-08,0.3007,4.0,Medium,Greece,Textiles,Textiles,0.2898,,,
TN_TEX_BEL,2026-06-08,0.3007,4.0,Medium,Belarus,Textiles,Textiles,0.3266,,,
TN_TEX_FRA,2026-06-08,0.3007,4.0,Medium,France,Textiles,Textiles,0.224,,,
TN_TEX_ISR,2026-06-08,0.3007,4.0,Medium,Israel,Textiles,Textiles,0.2622,,,
TN_TEX_UKR,2026-06-08,0.3007,4.0,Medium,Ukraine,Textiles,Textiles,0.3917,,,
TN_TEX_PHI,2026-06-08,0.3007,4.0,Medium,Philippines,Textiles,Textiles,0.3464,,,
TN_TEX_POR,2026-06-08,0.3007,4.0,Medium,Portugal,Textiles,Textiles,0.2161,,,
TN_TEX_ROM,2026-06-08,0.3007,4.0,Medium,Romania,Textiles,Textiles,0.2844,,,
TN_TEX_SLO,2026-06-08,0.3007,4.0,Medium,Slovakia,Textiles,Textiles,0.3371,,,
TN_TEX_TÜR,2026-06-08,0.3007,4.0,Medium,Türkiye,Textiles,Textiles,0.3371,,,
TN_TEX_AFG,2026-06-08,0.3007,4.0,Medium,Afghanistan,Textiles,Textiles,0.4183,,,
TN_TEX_ALB,2026-06-08,0.3007,4.0,Medium,Albania,Textiles,Textiles,0.2938,,,
TN_TEX_ARM,2026-06-08,0.3007,4.0,Medium,Armenia,Textiles,Textiles,0.3206,,,
TN_TEX_AZE,2026-06-08,0.3007,4.0,Medium,Azerbaijan,Textiles,Textiles,0.3336,,,
TN_TEX_BAH,2026-06-08,0.3007,4.0,Medium,Bahrain,Textiles,Textiles,0.3146,,,
TN_TEX_BHU,2026-06-08,0.3007,4.0,Medium,Bhutan,Textiles,Textiles,0.3178,,,
TN_TEX_BOS,2026-06-08,0.3007,4.0,Medium,Bosnia and Herzegovina,Textiles,Textiles,0.3326,,,
TN_TEX_BUL,2026-06-08,0.3007,4.0,Medium,Bulgaria,Textiles,Textiles,0.2814,,,
TN_TEX_CHR,2026-06-08,0.3007,4.0,Medium,Christmas Island,Textiles,Textiles,0.3371,,,
TN_TEX_CRO,2026-06-08,0.3007,4.0,Medium,Croatia,Textiles,Textiles,0.2736,,,
TN_TEX_CYP,2026-06-08,0.3007,4.0,Medium,Cyprus,Textiles,Textiles,0.2943,,,
TN_TEX_CZE,2026-06-08,0.3007,4.0,Medium,Czechia,Textiles,Textiles,0.3371,,,
TN_TEX_DEM,2026-06-08,0.3007,4.0,Medium,Democratic People's Republic of Korea,Textiles,Textiles,0.3371,,,
TN_TEX_DEN,2026-06-08,0.3007,4.0,Medium,Denmark,Textiles,Textiles,0.1966,,,
TN_TEX_EST,2026-06-08,0.3007,4.0,Medium,Estonia,Textiles,Textiles,0.2484,,,
TN_TEX_FIJ,2026-06-08,0.3007,4.0,Medium,Fiji,Textiles,Textiles,0.3273,,,
TN_TEX_FIN,2026-06-08,0.3007,4.0,Medium,Finland,Textiles,Textiles,0.1918,,,
TN_TEX_GEO,2026-06-08,0.3007,4.0,Medium,Georgia,Textiles,Textiles,0.3316,,,
TN_TEX_HUN,2026-06-08,0.3007,4.0,Medium,Hungary,Textiles,Textiles,0.2738,,,
TN_TEX_MON,2026-06-08,0.3007,4.0,Medium,Mongolia,Textiles,Textiles,0.2801,,,
TN_TEX_IRA,2026-06-08,0.3007,4.0,Medium,Iraq,Textiles,Textiles,0.3803,,,
TN_TEX_IRE,2026-06-08,0.3007,4.0,Medium,Ireland,Textiles,Textiles,0.2006,,,
TN_TEX_ISL,2026-06-08,0.3007,4.0,Medium,Islamic Republic of Iran,Textiles,Textiles,0.3371,,,
TN_TEX_JOR,2026-06-08,0.3007,4.0,Medium,Jordan,Textiles,Textiles,0.3411,,,
TN_TEX_KAZ,2026-06-08,0.3007,4.0,Medium,Kazakhstan,Textiles,Textiles,0.3033,,,
TN_TEX_KUW,2026-06-08,0.3007,4.0,Medium,Kuwait,Textiles,Textiles,0.2799,,,
TN_TEX_KYR,2026-06-08,0.3007,4.0,Medium,Kyrgyzstan,Textiles,Textiles,0.3371,,,
TN_TEX_LAO,2026-06-08,0.3007,4.0,Medium,Lao People's Democratic Republic,Textiles,Textiles,0.3371,,,
TN_TEX_LAT,2026-06-08,0.3007,4.0,Medium,Latvia,Textiles,Textiles,0.2601,,,
TN_TEX_LEB,2026-06-08,0.3007,4.0,Medium,Lebanon,Textiles,Textiles,0.3813,,,
TN_TEX_LIE,2026-06-08,0.3007,4.0,Medium,Liechtenstein,Textiles,Textiles,0.3371,,,
TN_TEX_LIT,2026-06-08,0.3007,4.0,Medium,Lithuania,Textiles,Textiles,0.2503,,,
TN_TEX_LUX,2026-06-08,0.3007,4.0,Medium,Luxembourg,Textiles,Textiles,0.2006,,,
TN_TEX_MAC,2026-06-08,0.3007,4.0,Medium,Macao,Textiles,Textiles,0.3371,,,
TN_TEX_MAR,2026-06-08,0.3007,4.0,Medium,Marshall Islands,Textiles,Textiles,0.3371,,,
TN_AGR_SIN,2026-06-08,0.3007,4.0,Medium,Singapore,Agri,Agri,0.2303,,,
TN_TEX_NET,2026-06-08,0.3007,4.0,Medium,Netherlands Antilles,Textiles,Textiles,0.3371,,,
TN_TEX_NEW,2026-06-08,0.3007,4.0,Medium,New Zealand,Textiles,Textiles,0.1936,,,
TN_TEX_NOR,2026-06-08,0.3007,4.0,Medium,Norfolk Island,Textiles,Textiles,0.3371,,,
TN_TEX_OMA,2026-06-08,0.3007,4.0,Medium,Oman,Textiles,Textiles,0.2736,,,
TN_TEX_PAP,2026-06-08,0.3007,4.0,Medium,Papua New Guinea,Textiles,Textiles,0.3471,,,
TN_TEX_PIT,2026-06-08,0.3007,4.0,Medium,Pitcairn,Textiles,Textiles,0.3371,,,
TN_TEX_POL,2026-06-08,0.3007,4.0,Medium,Poland,Textiles,Textiles,0.2648,,,
TN_TEX_QAT,2026-06-08,0.3007,4.0,Medium,Qatar,Textiles,Textiles,0.2531,,,
TN_TEX_RUS,2026-06-08,0.3007,4.0,Medium,Russian Federation,Textiles,Textiles,0.3371,,,
TN_TEX_SAM,2026-06-08,0.3007,4.0,Medium,Samoa,Textiles,Textiles,0.3146,,,
TN_TEX_SER,2026-06-08,0.3007,4.0,Medium,Serbia,Textiles,Textiles,0.3216,,,
TN_TEX_SWE,2026-06-08,0.3007,4.0,Medium,Sweden,Textiles,Textiles,0.2034,,,
TN_TEX_TAJ,2026-06-08,0.3007,4.0,Medium,Tajikistan,Textiles,Textiles,0.3373,,,
TN_TEX_UZB,2026-06-08,0.3007,4.0,Medium,Uzbekistan,Textiles,Textiles,0.3188,,,
TN_AGR_VIE,2026-06-08,0.3007,4.0,Medium,Viet Nam,Agri,Agri,0.3504,,,
