source_node_id,target_node_id,edge_type,weight
TN_CHE_TUR,TN_CHE_TAI,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_BEL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_QAT,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_KIN,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_VIE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_KUW,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_ITA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_FRA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_UKR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_JOR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_HON,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_ISL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_OMA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_AUS,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SPA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_RUS,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_BAN,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SWI,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_ISR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SWE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_BAH,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_DEN,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_IRE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_POL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_CZE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_FIN,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_HUN,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_MYA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_NEP,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_NOR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_PHI,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_ROM,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SLO,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_BUL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_LAT,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_LIT,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_PAK,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_POR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SRI,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_AFG,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_ALB,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_AME,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_AND,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_ARM,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_AZE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_BHU,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_BOS,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_BRU,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_CAM,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_CHR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_CRO,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_CYP,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_DEM,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_EST,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_FAR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_FIJ,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_FRE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_GEO,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_GIB,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_GRE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_GUA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_GUE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_HOL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_ICE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_IRA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_JER,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_KAZ,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_KIR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_KYR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_LAO,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_LEB,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_LIE,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_LUX,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_MAC,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_MAR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_MON,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_NET,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_NEW,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_PAL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_PAP,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SAM,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SAN,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SER,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SOL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_STA,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_SYR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_TAJ,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_TOK,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_TUV,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_TÜR,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_UZB,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_WAL,supply_contagion,0.0002
TN_CHE_TUR,TN_CHE_YEM,supply_contagion,0.0002
TN_CHE_MYA,TN_CHE_CHI,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SAU,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_REP,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_IND,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_MAL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_JAP,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SIN,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_THA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_GER,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_UNI,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_TAI,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_BEL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_QAT,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_KIN,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_VIE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_KUW,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_ITA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_FRA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_UKR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_JOR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_HON,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_ISL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_OMA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_AUS,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SPA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_RUS,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_BAN,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SWI,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_TUR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_ISR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SWE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_BAH,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_DEN,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_IRE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_POL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_CZE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_FIN,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_HUN,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_NEP,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_NOR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_PHI,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_ROM,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SLO,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_BUL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_LAT,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_LIT,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_PAK,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_POR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SRI,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_AFG,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_ALB,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_AME,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_AND,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_ARM,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_AZE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_BHU,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_BOS,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_BRU,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_CAM,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_CHR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_CRO,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_CYP,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_DEM,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_EST,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_FAR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_FIJ,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_FRE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_GEO,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_GIB,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_GRE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_GUA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_GUE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_HOL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_ICE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_IRA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_JER,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_KAZ,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_KIR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_KYR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_LAO,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_LEB,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_LIE,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_LUX,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_MAC,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_MAR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_MON,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_NET,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_NEW,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_PAL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_PAP,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SAM,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SAN,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SER,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SOL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_STA,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_SYR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_TAJ,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_TOK,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_TUV,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_TÜR,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_UZB,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_WAL,supply_contagion,0.0001
TN_CHE_MYA,TN_CHE_YEM,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_CHI,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SAU,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_REP,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_IND,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_MAL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_JAP,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SIN,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_THA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_GER,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_UNI,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_TAI,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_BEL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_QAT,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_KIN,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_VIE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_KUW,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_ITA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_FRA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_UKR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_JOR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_HON,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_ISL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_OMA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_AUS,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SPA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_RUS,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_BAN,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SWI,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_TUR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_ISR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SWE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_BAH,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_DEN,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_IRE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_POL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_CZE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_FIN,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_HUN,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_MYA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_NOR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_PHI,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_ROM,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SLO,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_BUL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_LAT,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_LIT,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_PAK,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_POR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SRI,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_AFG,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_ALB,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_AME,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_AND,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_ARM,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_AZE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_BHU,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_BOS,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_BRU,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_CAM,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_CHR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_CRO,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_CYP,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_DEM,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_EST,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_FAR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_FIJ,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_FRE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_GEO,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_GIB,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_GRE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_GUA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_GUE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_HOL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_ICE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_IRA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_JER,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_KAZ,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_KIR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_KYR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_LAO,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_LEB,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_LIE,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_LUX,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_MAC,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_MAR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_MON,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_NET,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_NEW,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_PAL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_PAP,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SAM,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SAN,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SER,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SOL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_STA,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_SYR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_TAJ,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_TOK,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_TUV,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_TÜR,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_UZB,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_WAL,supply_contagion,0.0001
TN_CHE_NEP,TN_CHE_YEM,supply_contagion,0.0001
TN_CHE_PAK,TN_CHE_CHI,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SAU,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_REP,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_IND,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_MAL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_JAP,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SIN,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_THA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_GER,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_UNI,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_TAI,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_BEL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_QAT,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_KIN,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_VIE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_KUW,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_ITA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_FRA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_UKR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_JOR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_HON,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_ISL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_OMA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_AUS,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SPA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_RUS,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_BAN,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SWI,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_TUR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_ISR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SWE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_BAH,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_DEN,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_IRE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_POL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_CZE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_FIN,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_HUN,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_MYA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_NEP,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_NOR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_PHI,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_ROM,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SLO,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_BUL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_LAT,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_LIT,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_POR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SRI,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_AFG,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_ALB,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_AME,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_AND,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_ARM,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_AZE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_BHU,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_BOS,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_BRU,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_CAM,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_CHR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_CRO,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_CYP,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_DEM,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_EST,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_FAR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_FIJ,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_FRE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_GEO,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_GIB,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_GRE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_GUA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_GUE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_HOL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_ICE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_IRA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_JER,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_KAZ,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_KIR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_KYR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_LAO,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_LEB,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_LIE,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_LUX,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_MAC,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_MAR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_MON,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_NET,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_NEW,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_PAL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_PAP,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SAM,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SAN,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SER,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SOL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_STA,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_SYR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_TAJ,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_TOK,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_TUV,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_TÜR,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_UZB,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_WAL,supply_contagion,0.0
TN_CHE_PAK,TN_CHE_YEM,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_CHI,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_SAU,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_REP,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_IND,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_MAL,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_JAP,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_SIN,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_THA,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_GER,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_UNI,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_TAI,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_BEL,supply_contagion,0.0
TN_CHE_SRI,TN_CHE_QAT,supply_contagion,0.0
